"STATION","NAME","DATE","TMAX"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-02-22","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-02-23","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-02-24","49"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-02-25","62"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-02-26","60"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-02-27","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-02-28","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-02-29","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-01","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-02","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-03","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-04","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-05","63"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-06","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-07","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-08","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-09","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-10","58"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-11","61"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-12","54"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-13","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-14","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-15","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-16","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-17","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-18","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-19","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-20","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-21","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-22","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-23","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-24","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-25","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-26","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-27","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-28","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-29","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-30","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-03-31","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-01","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-02","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-03","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-04","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-05","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-06","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-07","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-08","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-09","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-10","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-11","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-12","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-13","61"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-14","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-15","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-16","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-17","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-18","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-19","62"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-20","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-21","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-22","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-23","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-24","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-25","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-26","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-27","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-28","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-29","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-04-30","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-01","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-02","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-03","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-04","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-05","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-06","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-07","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-08","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-09","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-10","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-11","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-12","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-13","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-14","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-15","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-16","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-17","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-18","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-19","57"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-20","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-21","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-22","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-23","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-24","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-25","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-26","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-27","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-28","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-29","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-30","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-05-31","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-01","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-02","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-03","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-04","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-05","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-06","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-07","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-08","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-09","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-10","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-11","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-12","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-13","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-14","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-15","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-16","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-17","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-18","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-19","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-20","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-21","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-22","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-23","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-24","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-25","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-26","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-27","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-28","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-29","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-06-30","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-01","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-02","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-03","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-04","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-05","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-06","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-07","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-08","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-09","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-10","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-11","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-12","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-13","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-14","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-15","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-16","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-17","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-18","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-19","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-20","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-21","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-22","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-23","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-24","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-25","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-26","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-27","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-28","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-29","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-30","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-07-31","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-01","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-02","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-03","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-04","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-05","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-06","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-07","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-08","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-09","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-10","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-11","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-12","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-13","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-14","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-15","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-16","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-17","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-18","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-19","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-20","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-21","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-22","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-23","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-24","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-25","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-26","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-27","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-28","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-29","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-30","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-08-31","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-01","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-02","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-03","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-04","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-05","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-06","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-07","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-08","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-09","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-10","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-11","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-12","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-13","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-14","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-15","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-16","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-17","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-18","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-19","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-20","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-21","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-22","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-23","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-24","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-25","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-26","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-27","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-28","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-29","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-09-30","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-01","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-02","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-03","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-04","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-05","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-06","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-07","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-08","63"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-09","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-10","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-11","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-12","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-13","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-14","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-15","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-16","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-17","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-18","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-19","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-20","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-21","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-22","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-23","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-24","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-25","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-26","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-27","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-28","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-29","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-30","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-10-31","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-01","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-02","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-03","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-04","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-05","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-06","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-07","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-08","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-09","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-10","57"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-11","61"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-12","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-13","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-14","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-15","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-16","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-17","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-18","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-19","60"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-20","58"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-21","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-22","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-23","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-24","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-25","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-26","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-27","63"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-28","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2016-11-29","66"
